id_skpd,wilayah,komisi,bidang,kode_skpd,nama_skpd,jenis_belanja,keterangan_belanja,nilai_anggaran
15,0,4,4,"1.20.012","BIRO PRASARANA DAN SARANA KOTA","Anggaran Belanja Langsung","Modal",1.280e+08
16,0,5,3,"1.20.013","BIRO KESEJAHTERAAN SOSIAL","Anggaran Belanja Langsung","Modal",2.255e+08
17,0,1,1,"1.06.001","BADAN PERENCANAAN PEMBANGUNAN DAERAH","Anggaran Belanja Langsung","Modal",1.694e+09
18,0,1,1,"1.20.018","INSPEKTORAT","Anggaran Belanja Langsung","Modal",7.558e+08
19,0,1,1,"1.20.019","BADAN KEPEGAWAIAN DAERAH","Anggaran Belanja Langsung","Modal",5.882e+08
20,0,1,1,"1.19.001","BADAN KESATUAN BANGSA DAN POLITIK","Anggaran Belanja Langsung","Modal",48450000
21,0,2,2,"1.16.001","BADAN PENANAMAN MODAL DAN PROMOSI","Anggaran Belanja Langsung","Modal",1.600e+09
22,0,4,4,"1.08.003","BADAN PENGELOLA LINGKUNGAN HIDUP DAERAH","Anggaran Belanja Langsung","Modal",3.906e+08
24,0,1,1,"1.20.014","SATPOL PP","Anggaran Belanja Langsung","Modal",2.145e+09
25,0,1,1,"1.10.001","DINAS KEPENDUDUKAN DAN CATATAN SIPIL","Anggaran Belanja Langsung","Modal",8.842e+09
26,0,1,1,"1.20.015","DINAS PEMADAM KEBAKARAN DAN PENANGGULANGAN BENCANA","Anggaran Belanja Langsung","Modal",7.170e+11
28,0,2,2,"1.15.001","DINAS KOPERASI, USAHA MIKRO, KECIL DAN MENENGAH, DAN PERDAGANGAN","Anggaran Belanja Langsung","Modal",1.349e+11
33,0,3,2,"1.20.017","DINAS PELAYANAN PAJAK","Anggaran Belanja Langsung","Modal",1.502e+10
34,0,4,4,"1.03.001","DINAS PEKERJAAN UMUM","Anggaran Belanja Langsung","Modal",1.742e+12
37,0,4,4,"1.05.001","DINAS PENGAWASAN DAN PENERTIBAN BANGUNAN","Anggaran Belanja Langsung","Modal",8.187e+09
40,0,2,2,"1.07.008","DINAS PERHUBUNGAN","Anggaran Belanja Langsung","Modal",1.021e+12
41,0,4,4,"1.08.004","DINAS KEBERSIHAN","Anggaran Belanja Langsung","Modal",1.629e+11
45,0,5,3,"1.02.001","DINAS KESEHATAN","Anggaran Belanja Langsung","Modal",7.038e+10
46,0,5,3,"1.02.005","BLUD RS Koja","Anggaran Belanja Langsung","Modal",5.804e+10
47,0,5,3,"1.02.006","BLUD RS Tarakan","Anggaran Belanja Langsung","Modal",3.262e+10
48,0,5,3,"1.02.008","BLUD RS Pasar Rebo","Anggaran Belanja Langsung","Modal",1.060e+11
49,0,5,3,"1.02.009","BLUD RS Budhi Asih","Anggaran Belanja Langsung","Modal",2.947e+10
50,0,5,3,"1.02.010","BLUD RS Duren Sawit","Anggaran Belanja Langsung","Modal",3.611e+09
51,0,5,3,"1.02.007","BLUD RS Cengkareng","Anggaran Belanja Langsung","Modal",2.643e+10
52,0,5,3,"1.02.002","BLUD Laboratorium Kesehatan Daerah","Anggaran Belanja Langsung","Modal",7.418e+09
53,0,5,3,"1.13.001","DINAS SOSIAL","Anggaran Belanja Langsung","Modal",1.110e+11
54,0,5,3,"1.18.002","DINAS OLAH RAGA DAN PEMUDA","Anggaran Belanja Langsung","Modal",1.521e+11
56,0,2,2,"1.14.001","DINAS TENAGA KERJA DAN TRANSMIGRASI","Anggaran Belanja Langsung","Modal",3.235e+08
57,0,1,1,"1.20.020","BADAN PENDIDIKAN DAN PELATIHAN","Anggaran Belanja Langsung","Modal",3.956e+08
60,0,2,2,"1.08.027","BLUD Taman Margasatwa Ragunan","Anggaran Belanja Langsung","Modal",1.306e+10
65,0,5,3,"1.20.016","BIRO PENDIDIKAN DAN MENTAL SPIRITUAL","Anggaran Belanja Langsung","Modal",2.009e+08
66,0,2,2,"1.16.002","BLUD Pengelola Kawasan PPUMKMP Pulo Gadung","Anggaran Belanja Langsung","Modal",6.750e+08
67,0,2,2,"1.07.010","UPT Pengelola Perparkiran","Anggaran Belanja Langsung","Modal",0
68,1,1,1,"1.20.021","Kota Administrasi Jakarta Pusat","Anggaran Belanja Langsung","Modal",9.239e+10
69,1,1,1,"1.06.002","Kantor Perencanaan Pembangunan - JAKPUS","Anggaran Belanja Langsung","Modal",1.486e+08
70,1,1,1,"1.20.077","Inspektorat Pembantu - JAKPUS","Anggaran Belanja Langsung","Modal",1.150e+08
71,1,1,1,"1.19.002","Kantor Kesatuan Bangsa dan Politik - JAKPUS","Anggaran Belanja Langsung","Modal",0
72,1,4,4,"1.08.006","Kantor Lingkungan Hidup - JAKPUS","Anggaran Belanja Langsung","Modal",1.132e+08
73,1,5,3,"1.22.002","Kantor Pemberdayaan Masyarakat dan Perempuan - JAKPUS","Anggaran Belanja Langsung","Modal",50000000
74,1,1,1,"1.20.359","Satpol PP - JAKPUS","Anggaran Belanja Langsung","Modal",50000000
75,1,1,1,"1.10.002","Sudin Kependudukan dan Catatan Sipil - JAKPUS","Anggaran Belanja Langsung","Modal",4.165e+08
76,1,1,1,"1.20.076","Sudin Pemadam Kebakaran dan Penanggulangan Bencana - JAKPUS","Anggaran Belanja Langsung","Modal",6.956e+09
78,1,2,2,"1.15.003","Sudin Koperasi, Usaha Mikro, Kecil dan Menengah, dan Perdagangan - JAKPUS","Anggaran Belanja Langsung","Modal",1.354e+09
81,1,2,2,"1.21.008","Sudin Pertanian dan Peternakan - JAKPUS","Anggaran Belanja Langsung","Modal",0
82,1,2,2,"1.17.017","Sudin Pariwisata - JAKPUS","Anggaran Belanja Langsung","Modal",95000000
83,1,3,2,"1.20.075","Sudin Pelayanan Pajak I - JAKPUS","Anggaran Belanja Langsung","Modal",0
84,1,3,2,"1.20.374","Sudin Pelayanan Pajak II - JAKPUS","Anggaran Belanja Langsung","Modal",0
85,1,4,4,"1.03.002","Sudin PU Jalan - JAKPUS","Anggaran Belanja Langsung","Modal",1.010e+09
86,1,4,4,"1.03.003","Sudin PU Tata Air - JAKPUS","Anggaran Belanja Langsung","Modal",7.682e+10
89,1,4,4,"1.05.003","Sudin Pengawasan dan Penertiban Bangunan - JAKPUS","Anggaran Belanja Langsung","Modal",6.480e+08
90,1,4,4,"1.08.021","Sudin Pertamanan - JAKPUS","Anggaran Belanja Langsung","Modal",1.311e+10
92,1,2,2,"1.07.011","Sudin Perhubungan - JAKPUS","Anggaran Belanja Langsung","Modal",4.090e+09
93,1,4,4,"1.08.007","Sudin Kebersihan - JAKPUS","Anggaran Belanja Langsung","Modal",3.780e+08
94,1,5,3,"1.01.010","Sudin Pendidikan Dasar - JAKPUS","Anggaran Belanja Langsung","Modal",3.277e+11
95,1,5,3,"1.01.021","Sudin Pendidikan Menengah  - JAKPUS","Anggaran Belanja Langsung","Modal",3.108e+11
97,1,5,3,"1.02.013","BLUD Puskesmas Kec. Tanah Abang - JAKPUS","Anggaran Belanja Langsung","Modal",8.683e+08
98,1,5,3,"1.02.014","BLUD Puskesmas Kec. Menteng - JAKPUS","Anggaran Belanja Langsung","Modal",7.176e+08
99,1,5,3,"1.02.015","BLUD Puskesmas Kec. Senen - JAKPUS","Anggaran Belanja Langsung","Modal",1.346e+09
100,1,5,3,"1.02.016","BLUD Puskesmas Kec. Cempaka Putih - JAKPUS","Anggaran Belanja Langsung","Modal",4.470e+08
101,1,5,3,"1.02.017","BLUD Puskesmas Kec. Johar Baru - JAKPUS","Anggaran Belanja Langsung","Modal",1.451e+09
102,1,5,3,"1.02.018","BLUD Puskesmas Kec. Kemayoran - JAKPUS","Anggaran Belanja Langsung","Modal",5.360e+08
103,1,5,3,"1.02.019","BLUD Puskesmas Kec. Sawah Besar - JAKPUS","Anggaran Belanja Langsung","Modal",7.835e+08
104,1,5,3,"1.02.020","BLUD Puskesmas Kec. Gambir - JAKPUS","Anggaran Belanja Langsung","Modal",6.700e+08
106,1,5,3,"1.13.027","Sudin Sosial - JAKPUS","Anggaran Belanja Langsung","Modal",4.753e+08
107,1,5,3,"1.18.008","Sudin Olah Raga dan Pemuda - JAKPUS","Anggaran Belanja Langsung","Modal",33500000
108,1,2,2,"1.17.015","Sudin Kebudayaan - JAKPUS","Anggaran Belanja Langsung","Modal",63200000
109,1,2,2,"1.14.012","Sudin Tenaga Kerja dan Transmigrasi - JAKPUS","Anggaran Belanja Langsung","Modal",50000000
110,1,1,1,"1.25.002","Sudin Komunikasi, Informatika dan Kehumasan - JAKPUS","Anggaran Belanja Langsung","Modal",1.104e+09
112,1,4,4,"1.05.014","Sudin Perizinan Bangunan - JAKPUS","Anggaran Belanja Langsung","Modal",1.650e+08
113,1,4,4,"1.08.005","Sudin Pemakaman - JAKPUS","Anggaran Belanja Langsung","Modal",2.188e+09
114,1,5,3,"1.26.002","Kantor Perpustakaan dan Arsip Daerah - JAKPUS","Anggaran Belanja Langsung","Modal",2.422e+10
115,2,1,1,"1.20.078","Kota Administrasi Jakarta Utara","Anggaran Belanja Langsung","Modal",2.259e+10
116,2,1,1,"1.06.003","Kantor Perencanaan Pembangunan - JAKUT","Anggaran Belanja Langsung","Modal",1.973e+08
117,2,1,1,"1.20.119","Inspektorat Pembantu - JAKUT","Anggaran Belanja Langsung","Modal",95717000
118,2,1,1,"1.19.003","Kantor Kesatuan Bangsa dan Politik - JAKUT","Anggaran Belanja Langsung","Modal",1.060e+08
119,2,4,4,"1.08.009","Kantor Lingkungan Hidup - JAKUT","Anggaran Belanja Langsung","Modal",0
120,2,5,3,"1.22.003","Kantor Pemberdayaan Masyarakat dan Perempuan - JAKUT","Anggaran Belanja Langsung","Modal",1.982e+08
121,2,1,1,"1.20.360","Satpol PP - JAKUT","Anggaran Belanja Langsung","Modal",0
122,2,1,1,"1.10.003","Sudin Kependudukan dan Catatan Sipil - JAKUT","Anggaran Belanja Langsung","Modal",4.897e+08
123,2,1,1,"1.20.118","Sudin Pemadam Kebakaran dan Penanggulangan Bencana - JAKUT","Anggaran Belanja Langsung","Modal",2.365e+10
125,2,2,2,"1.15.004","Sudin Koperasi, Usaha Mikro, Kecil dan Menengah, dan Perdagangan - JAKUT","Anggaran Belanja Langsung","Modal",0
127,2,2,2,"2.05.010","Sudin Peternakan, Perikanan dan Kelautan - JAKUT","Anggaran Belanja Langsung","Modal",0
128,2,2,2,"1.21.009","Sudin Pertanian dan Kehutanan - JAKUT","Anggaran Belanja Langsung","Modal",1.890e+08
129,2,2,2,"1.17.020","Sudin Pariwisata - JAKUT","Anggaran Belanja Langsung","Modal",18500000
130,2,3,2,"1.20.117","Sudin Pelayanan Pajak I - JAKUT","Anggaran Belanja Langsung","Modal",0
131,2,3,2,"1.20.375","Sudin Pelayanan Pajak II - JAKUT","Anggaran Belanja Langsung","Modal",0
132,2,4,4,"1.03.004","Sudin PU Jalan - JAKUT","Anggaran Belanja Langsung","Modal",3.453e+10
133,2,4,4,"1.03.005","Sudin PU Tata Air - JAKUT","Anggaran Belanja Langsung","Modal",7.682e+10
136,2,4,4,"1.05.005","Sudin Pengawasan dan Penertiban Bangunan - JAKUT","Anggaran Belanja Langsung","Modal",93820000
137,2,4,4,"1.08.022","Sudin Pertamanan - JAKUT","Anggaran Belanja Langsung","Modal",1.669e+10
139,2,2,2,"1.07.012","Sudin Perhubungan - JAKUT","Anggaran Belanja Langsung","Modal",3.856e+09
140,2,4,4,"1.08.010","Sudin Kebersihan - JAKUT","Anggaran Belanja Langsung","Modal",1.817e+10
141,2,5,3,"1.01.011","Sudin Pendidikan Dasar - JAKUT","Anggaran Belanja Langsung","Modal",2.597e+11
142,2,5,3,"1.01.022","Sudin Pendidikan Menengah   - JAKUT","Anggaran Belanja Langsung","Modal",2.026e+11
144,2,5,3,"1.02.022","BLUD Puskesmas Kec. Penjaringan - JAKUT","Anggaran Belanja Langsung","Modal",9.747e+08
145,2,5,3,"1.02.023","BLUD Puskesmas Kec. Pademangan - JAKUT","Anggaran Belanja Langsung","Modal",1.152e+08
146,2,5,3,"1.02.024","BLUD Puskesmas Kec. Tanjung Priok - JAKUT","Anggaran Belanja Langsung","Modal",9.066e+08
147,2,5,3,"1.02.025","BLUD Puskesmas Kec. Koja - JAKUT","Anggaran Belanja Langsung","Modal",3.510e+08
148,2,5,3,"1.02.026","BLUD Puskesmas Kec. Kelapa Gading - JAKUT","Anggaran Belanja Langsung","Modal",5.421e+08
149,2,5,3,"1.02.027","BLUD Puskesmas Kec. Cilincing - JAKUT","Anggaran Belanja Langsung","Modal",7.274e+08
151,2,5,3,"1.13.028","Sudin Sosial - JAKUT","Anggaran Belanja Langsung","Modal",2.904e+09
152,2,5,3,"1.18.010","Sudin Olah Raga dan Pemuda - JAKUT","Anggaran Belanja Langsung","Modal",3.030e+08
153,2,2,2,"1.17.018","Sudin Kebudayaan - JAKUT","Anggaran Belanja Langsung","Modal",5000000
154,2,2,2,"1.14.013","Sudin Tenaga Kerja dan Transmigrasi - JAKUT","Anggaran Belanja Langsung","Modal",0
155,2,1,1,"1.25.003","Sudin Komunikasi, Informatika dan Kehumasan - JAKUT","Anggaran Belanja Langsung","Modal",1.630e+09
157,2,4,4,"1.05.015","Sudin Perizinan Bangunan - JAKUT","Anggaran Belanja Langsung","Modal",2.670e+08
158,2,4,4,"1.08.008","Sudin Pemakaman - JAKUT","Anggaran Belanja Langsung","Modal",2.938e+09
159,2,5,3,"1.26.003","Kantor Perpustakaan dan Arsip Daerah - JAKUT","Anggaran Belanja Langsung","Modal",1.525e+09
160,3,1,1,"1.20.120","Kota Administrasi Jakarta Barat","Anggaran Belanja Langsung","Modal",5.211e+10
161,3,1,1,"1.06.004","Kantor Perencanaan Pembangunan - JAKBAR","Anggaran Belanja Langsung","Modal",0
162,3,1,1,"1.20.365","Inspektorat Pembantu - JAKBAR","Anggaran Belanja Langsung","Modal",1.225e+08
163,3,1,1,"1.19.004","Kantor Kesatuan Bangsa dan Politik - JAKBAR","Anggaran Belanja Langsung","Modal",44470000
164,3,4,4,"1.08.012","Kantor Lingkungan Hidup - JAKBAR","Anggaran Belanja Langsung","Modal",4.895e+08
165,3,5,3,"1.22.004","Kantor Pemberdayaan Masyarakat dan Perempuan - JAKBAR","Anggaran Belanja Langsung","Modal",95740000
166,3,1,1,"1.20.361","Satpol PP - JAKBAR","Anggaran Belanja Langsung","Modal",90750000
167,3,1,1,"1.10.004","Sudin Kependudukan dan Catatan Sipil - JAKBAR","Anggaran Belanja Langsung","Modal",7.203e+08
168,3,1,1,"1.20.187","Sudin Pemadam Kebakaran dan Penanggulangan Bencana - JAKBAR","Anggaran Belanja Langsung","Modal",1.964e+10
170,3,2,2,"1.15.005","Sudin Koperasi, Usaha Mikro, Kecil dan Menengah, dan Perdagangan - JAKBAR","Anggaran Belanja Langsung","Modal",1.120e+08
172,3,2,2,"2.05.011","Sudin Peternakan dan Perikanan - JAKBAR","Anggaran Belanja Langsung","Modal",5.595e+09
173,3,2,2,"1.21.010","Sudin Pertanian dan Kehutanan - JAKBAR","Anggaran Belanja Langsung","Modal",2.978e+09
174,3,2,2,"1.17.023","Sudin Pariwisata - JAKBAR","Anggaran Belanja Langsung","Modal",95000000
175,3,3,2,"1.20.186","Sudin Pelayanan Pajak I - JAKBAR","Anggaran Belanja Langsung","Modal",0
176,3,3,2,"1.20.376","Sudin Pelayanan Pajak II - JAKBAR","Anggaran Belanja Langsung","Modal",0
177,3,4,4,"1.03.006","Sudin PU Jalan - JAKBAR","Anggaran Belanja Langsung","Modal",4.600e+10
178,3,4,4,"1.03.007","Sudin PU Tata Air - JAKBAR","Anggaran Belanja Langsung","Modal",8.048e+10
181,3,4,4,"1.05.007","Sudin Pengawasan dan Penertiban Bangunan - JAKBAR","Anggaran Belanja Langsung","Modal",4.950e+08
182,3,4,4,"1.08.023","Sudin Pertamanan - JAKBAR","Anggaran Belanja Langsung","Modal",2.590e+10
184,3,2,2,"1.07.013","Sudin Perhubungan - JAKBAR","Anggaran Belanja Langsung","Modal",1.427e+10
185,3,4,4,"1.08.013","Sudin Kebersihan - JAKBAR","Anggaran Belanja Langsung","Modal",4.553e+09
186,3,5,3,"1.01.012","Sudin Pendidikan Dasar - JAKBAR","Anggaran Belanja Langsung","Modal",3.446e+11
187,3,5,3,"1.01.023","Sudin Pendidikan Menengah - JAKBAR","Anggaran Belanja Langsung","Modal",5.245e+11
189,3,5,3,"1.02.029","BLUD Puskesmas Kec. Kebon Jeruk - JAKBAR","Anggaran Belanja Langsung","Modal",1.079e+09
190,3,5,3,"1.02.030","BLUD Puskesmas Kec. Kembangan - JAKBAR","Anggaran Belanja Langsung","Modal",9.743e+08
191,3,5,3,"1.02.031","BLUD Puskesmas Kec. Cengkareng - JAKBAR","Anggaran Belanja Langsung","Modal",4.042e+08
192,3,5,3,"1.02.032","BLUD Puskesmas Kec. Kalideres - JAKBAR","Anggaran Belanja Langsung","Modal",2.870e+09
193,3,5,3,"1.02.033","BLUD Puskesmas Kec. Grogol Petamburan - JAKBAR","Anggaran Belanja Langsung","Modal",1.426e+09
194,3,5,3,"1.02.034","BLUD Puskesmas Kec. Pal Merah - JAKBAR","Anggaran Belanja Langsung","Modal",6.000e+08
195,3,5,3,"1.02.035","BLUD Puskesmas Kec. Tambora - JAKBAR","Anggaran Belanja Langsung","Modal",1.145e+09
196,3,5,3,"1.02.036","BLUD Puskesmas Kec. Taman Sari - JAKBAR","Anggaran Belanja Langsung","Modal",1.063e+09
198,3,5,3,"1.13.029","Sudin Sosial - JAKBAR","Anggaran Belanja Langsung","Modal",1.635e+08
199,3,5,3,"1.18.012","Sudin Olah Raga dan Pemuda - JAKBAR","Anggaran Belanja Langsung","Modal",1.537e+10
200,3,2,2,"1.17.021","Sudin Kebudayaan - JAKBAR","Anggaran Belanja Langsung","Modal",2.805e+08
201,3,2,2,"1.14.014","Sudin Tenaga Kerja dan Transmigrasi - JAKBAR","Anggaran Belanja Langsung","Modal",77500000
202,3,1,1,"1.25.004","Sudin Komunikasi, Informatika dan Kehumasan - JAKBAR","Anggaran Belanja Langsung","Modal",1.279e+09
204,3,4,4,"1.05.016","Sudin Perizinan Bangunan - JAKBAR","Anggaran Belanja Langsung","Modal",3.239e+08
205,3,4,4,"1.08.011","Sudin Pemakaman - JAKBAR","Anggaran Belanja Langsung","Modal",4.792e+09
206,3,5,3,"1.26.004","Kantor Perpustakaan dan Arsip Daerah - JAKBAR","Anggaran Belanja Langsung","Modal",4.140e+09
207,4,1,1,"1.20.190","Kota Administrasi Jakarta Selatan","Anggaran Belanja Langsung","Modal",4.914e+10
208,4,1,1,"1.06.005","Kantor Perencanaan Pembangunan - JAKSEL","Anggaran Belanja Langsung","Modal",79150000
209,4,1,1,"1.20.188","Inspektorat Pembantu - JAKSEL","Anggaran Belanja Langsung","Modal",1.084e+08
210,4,1,1,"1.19.005","Kantor Kesatuan Bangsa dan Politik - JAKSEL","Anggaran Belanja Langsung","Modal",42970000
211,4,4,4,"1.08.015","Kantor Lingkungan Hidup - JAKSEL","Anggaran Belanja Langsung","Modal",4.637e+08
212,4,5,3,"1.22.005","Kantor Pemberdayaan Masyarakat dan Perempuan - JAKSEL","Anggaran Belanja Langsung","Modal",81210000
213,4,1,1,"1.20.267","Satpol PP - JAKSEL","Anggaran Belanja Langsung","Modal",0
214,4,1,1,"1.10.005","Sudin Kependudukan dan Catatan Sipil - JAKSEL","Anggaran Belanja Langsung","Modal",90000000
215,4,1,1,"1.20.268","Sudin Pemadam Kebakaran dan Penanggulangan Bencana - JAKSEL","Anggaran Belanja Langsung","Modal",1.788e+10
217,4,2,2,"1.15.006","Sudin Koperasi, Usaha Mikro, Kecil dan Menengah, dan Perdagangan - JAKSEL","Anggaran Belanja Langsung","Modal",59475000
219,4,2,2,"2.05.012","Sudin Peternakan dan Perikanan - JAKSEL","Anggaran Belanja Langsung","Modal",1.851e+09
220,4,2,2,"1.21.011","Sudin Pertanian dan Kehutanan - JAKSEL","Anggaran Belanja Langsung","Modal",8.586e+09
221,4,2,2,"1.17.031","Sudin Pariwisata - JAKSEL","Anggaran Belanja Langsung","Modal",1.580e+08
222,4,3,2,"1.20.266","Sudin Pelayanan Pajak I - JAKSEL","Anggaran Belanja Langsung","Modal",0
223,4,3,2,"1.20.377","Sudin Pelayanan Pajak II - JAKSEL","Anggaran Belanja Langsung","Modal",0
224,4,4,4,"1.03.008","Sudin PU. I ( Jalan dan Jembatan ) - JAKSEL","Anggaran Belanja Langsung","Modal",9.383e+09
225,4,4,4,"1.03.009","Sudin PU. II ( Tata Air ) - JAKSEL","Anggaran Belanja Langsung","Modal",6.112e+10
228,4,4,4,"1.05.009","Sudin Pengawasan dan Penertiban Bangunan - JAKSEL","Anggaran Belanja Langsung","Modal",2.065e+08
229,4,4,4,"1.08.024","Sudin Pertamanan - JAKSEL","Anggaran Belanja Langsung","Modal",1.563e+10
231,4,2,2,"1.07.014","Sudin Perhubungan - JAKSEL","Anggaran Belanja Langsung","Modal",5.367e+09
232,4,4,4,"1.08.016","Sudin Kebersihan - JAKSEL","Anggaran Belanja Langsung","Modal",3.128e+09
233,4,5,3,"1.01.018","Sudin Pendidikan Dasar - JAKSEL","Anggaran Belanja Langsung","Modal",3.825e+11
234,4,5,3,"1.01.024","Sudin Pendidikan Menengah - JAKSEL","Anggaran Belanja Langsung","Modal",3.447e+11
236,4,5,3,"1.02.038","BLUD Puskesmas Kec. Kebayoran Lama - JAKSEL","Anggaran Belanja Langsung","Modal",1.540e+09
237,4,5,3,"1.02.039","BLUD Puskesmas Kec. Pesanggrahan - JAKSEL","Anggaran Belanja Langsung","Modal",4.272e+08
238,4,5,3,"1.02.040","BLUD Puskesmas Kec. Pasar Minggu - JAKSEL","Anggaran Belanja Langsung","Modal",7.813e+08
239,4,5,3,"1.02.041","BLUD Puskesmas Kec. Jagakarsa - JAKSEL","Anggaran Belanja Langsung","Modal",3.500e+08
240,4,5,3,"1.02.042","BLUD Puskesmas Kec. Mampang Prapatan - JAKSEL","Anggaran Belanja Langsung","Modal",1.074e+09
241,4,5,3,"1.02.043","BLUD Puskesmas Kec. Pancoran - JAKSEL","Anggaran Belanja Langsung","Modal",1.107e+09
242,4,5,3,"1.02.044","BLUD Puskesmas Kec. Kebayoran Baru - JAKSEL","Anggaran Belanja Langsung","Modal",1.257e+09
243,4,5,3,"1.02.045","BLUD Puskesmas Kec. Setiabudi - JAKSEL","Anggaran Belanja Langsung","Modal",3.715e+08
244,4,5,3,"1.02.046","BLUD Puskesmas Kec. Tebet - JAKSEL","Anggaran Belanja Langsung","Modal",8.802e+08
245,4,5,3,"1.02.047","BLUD Puskesmas Kec. Cilandak - JAKSEL","Anggaran Belanja Langsung","Modal",5.475e+08
247,4,5,3,"1.13.030","Sudin Sosial - JAKSEL","Anggaran Belanja Langsung","Modal",6.043e+08
248,4,5,3,"1.18.014","Sudin Pemuda dan Olah Raga - JAKSEL","Anggaran Belanja Langsung","Modal",1.874e+09
249,4,2,2,"1.17.032","Sudin Kebudayaan - JAKSEL","Anggaran Belanja Langsung","Modal",2.417e+08
250,4,2,2,"1.14.015","Sudin Tenaga Kerja dan Transmigrasi - JAKSEL","Anggaran Belanja Langsung","Modal",3.442e+08
251,4,1,1,"1.25.005","Sudin Komunikasi, Informatika dan Kehumasan - JAKSEL","Anggaran Belanja Langsung","Modal",2.154e+09
253,4,4,4,"1.05.017","Sudin Perizinan Bangunan - JAKSEL","Anggaran Belanja Langsung","Modal",2.700e+08
254,4,4,4,"1.08.014","Sudin Pemakaman - JAKSEL","Anggaran Belanja Langsung","Modal",3.995e+09
255,4,5,3,"1.26.005","Kantor Perpustakaan dan Arsip Daerah - JAKSEL","Anggaran Belanja Langsung","Modal",2.557e+09
256,5,1,1,"1.20.269","Kota Administrasi Jakarta Timur","Anggaran Belanja Langsung","Modal",8.142e+10
257,5,1,1,"1.06.006","Kantor Perencanaan Pembangunan - JAKTIM","Anggaran Belanja Langsung","Modal",1.222e+08
258,5,1,1,"1.20.348","Inspektorat Pembantu - JAKTIM","Anggaran Belanja Langsung","Modal",90000000
259,5,1,1,"1.19.006","Kantor Kesatuan Bangsa dan Politik - JAKTIM","Anggaran Belanja Langsung","Modal",50000000
260,5,4,4,"1.08.018","Kantor Lingkungan Hidup - JAKTIM","Anggaran Belanja Langsung","Modal",4.892e+08
261,5,5,3,"1.22.006","Kantor Pemberdayaan Masyarakat dan Perempuan - JAKTIM","Anggaran Belanja Langsung","Modal",89275000
262,5,1,1,"1.20.345","Satpol PP - JAKTIM","Anggaran Belanja Langsung","Modal",2.000e+08
263,5,1,1,"1.10.006","Sudin Kependudukan dan Catatan Sipil - JAKTIM","Anggaran Belanja Langsung","Modal",8.868e+08
264,5,1,1,"1.20.346","Sudin Pemadam Kebakaran dan Penanggulangan Bencana - JAKTIM","Anggaran Belanja Langsung","Modal",7.568e+09
266,5,2,2,"1.15.007","Sudin Koperasi, Usaha Mikro, Kecil dan Menengah, dan Perdagangan - JAKTIM","Anggaran Belanja Langsung","Modal",1.950e+08
268,5,2,2,"2.05.013","Sudin Peternakan dan Perikanan - JAKTIM","Anggaran Belanja Langsung","Modal",1.042e+08
269,5,2,2,"1.21.012","Sudin Pertanian dan Kehutanan - JAKTIM","Anggaran Belanja Langsung","Modal",8.045e+10
270,5,2,2,"1.17.029","Sudin Pariwisata - JAKTIM","Anggaran Belanja Langsung","Modal",88500000
271,5,3,2,"1.20.347","Sudin Pelayanan Pajak I - JAKTIM","Anggaran Belanja Langsung","Modal",0
272,5,4,4,"1.03.010","Sudin PU Jalan - JAKTIM","Anggaran Belanja Langsung","Modal",3.750e+08
273,5,4,4,"1.03.011","Sudin PU Tata Air - JAKTIM","Anggaran Belanja Langsung","Modal",5.820e+10
276,5,4,4,"1.05.011","Sudin Pengawasan dan Penertiban Bangunan - JAKTIM","Anggaran Belanja Langsung","Modal",3.640e+08
277,5,4,4,"1.08.025","Sudin Pertamanan - JAKTIM","Anggaran Belanja Langsung","Modal",4.724e+10
279,5,2,2,"1.07.015","Sudin Perhubungan - JAKTIM","Anggaran Belanja Langsung","Modal",8.633e+09
280,5,4,4,"1.08.019","Sudin Kebersihan - JAKTIM","Anggaran Belanja Langsung","Modal",2.014e+10
